room_id	scene	node_path	type	parent	local_z	effective_z	z_as_relative	y_sort_enabled	canvas_layer	visible	draws_content	global_position	classification	script
CH3_CHAPEL_VESTIBULE	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_chapel_vestibule.tscn	RoomHost/Ch3ChapelVestibule/Doors/NaveDoor/Blocker/CollisionShape2D	CollisionShape2D	RoomHost/Ch3ChapelVestibule/Doors/NaveDoor/Blocker	0	14	true	false	0	true	false	1468.0,446.0	Door	-
CH3_CHAPEL_VESTIBULE	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_chapel_vestibule.tscn	RoomHost/Ch3ChapelVestibule/Doors/NaveDoor/CollisionShape2D	CollisionShape2D	RoomHost/Ch3ChapelVestibule/Doors/NaveDoor	0	14	true	false	0	true	false	1406.0,446.0	Door	-
CH3_CHAPEL_VESTIBULE	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_chapel_vestibule.tscn	RoomHost/Ch3ChapelVestibule/Doors/NaveDoor/Prompt	Label	RoomHost/Ch3ChapelVestibule/Doors/NaveDoor	0	14	true	false	0	false	true	0.0,0.0	Door	-
CH3_CHAPEL_VESTIBULE	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_chapel_vestibule.tscn	RoomHost/Ch3ChapelVestibule/Doors/NaveExit	Area2D	RoomHost/Ch3ChapelVestibule/Doors	14	14	true	false	0	true	false	1998.0,640.0	Door	res://chapters/chapter_03_chapel_of_thirteen_echoes/scripts/level/chapter_03_room_exit.gd
CH3_CHAPEL_VESTIBULE	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_chapel_vestibule.tscn	RoomHost/Ch3ChapelVestibule/Doors/NaveExit/CollisionShape2D	CollisionShape2D	RoomHost/Ch3ChapelVestibule/Doors/NaveExit	0	14	true	false	0	true	false	1998.0,640.0	Door	-
CH3_CHAPEL_VESTIBULE	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_chapel_vestibule.tscn	RoomHost/Ch3ChapelVestibule/SpawnPoints	Node2D	RoomHost/Ch3ChapelVestibule	0	0	true	false	0	true	false	0.0,0.0	Unknown	-
CH3_CHAPEL_VESTIBULE	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_chapel_vestibule.tscn	RoomHost/Ch3ChapelVestibule/SpawnPoints/EntryWest	Marker2D	RoomHost/Ch3ChapelVestibule/SpawnPoints	0	0	true	false	0	true	false	160.0,584.0	Unknown	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry	Node2D	RoomHost	0	0	true	false	0	true	false	0.0,0.0	Unknown	res://chapters/chapter_03_chapel_of_thirteen_echoes/scripts/level/chapter_03_room.gd
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/Backdrop	Sprite2D	RoomHost/Ch3NaveEntry	-100	-100	true	false	0	true	true	1152.0,360.0	BackgroundArchitecture	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/LeftBench	Sprite2D	RoomHost/Ch3NaveEntry	-30	-30	true	false	0	true	true	390.0,560.0	PropsBehind	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/RightBench	Sprite2D	RoomHost/Ch3NaveEntry	-30	-30	true	false	0	true	true	1190.0,560.0	PropsBehind	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/Lectern	Sprite2D	RoomHost/Ch3NaveEntry	-30	-30	true	false	0	true	true	930.0,540.0	PropsBehind	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/Geometry	Node2D	RoomHost/Ch3NaveEntry	0	0	true	false	0	true	false	0.0,0.0	Unknown	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/Geometry/Floor	StaticBody2D	RoomHost/Ch3NaveEntry/Geometry	0	0	true	false	0	true	false	0.0,0.0	Ground	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/Geometry/Floor/CollisionShape2D	CollisionShape2D	RoomHost/Ch3NaveEntry/Geometry/Floor	0	0	true	false	0	true	false	1152.0,666.0	Ground	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/Geometry/LeftWall	StaticBody2D	RoomHost/Ch3NaveEntry/Geometry	0	0	true	false	0	true	false	0.0,0.0	BackgroundArchitecture	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/Geometry/LeftWall/CollisionShape2D	CollisionShape2D	RoomHost/Ch3NaveEntry/Geometry/LeftWall	0	0	true	false	0	true	false	-24.0,360.0	BackgroundArchitecture	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/Geometry/WestSideGallery	StaticBody2D	RoomHost/Ch3NaveEntry/Geometry	0	0	true	false	0	true	false	0.0,0.0	Platform	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/Geometry/WestSideGallery/Visual	Sprite2D	RoomHost/Ch3NaveEntry/Geometry/WestSideGallery	0	0	true	false	0	true	true	600.0,576.0	Platform	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/Geometry/WestSideGallery/CollisionShape2D	CollisionShape2D	RoomHost/Ch3NaveEntry/Geometry/WestSideGallery	0	0	true	false	0	true	false	600.0,564.0	Platform	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/Geometry/EastSideGallery	StaticBody2D	RoomHost/Ch3NaveEntry/Geometry	0	0	true	false	0	true	false	0.0,0.0	Platform	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/Geometry/EastSideGallery/Visual	Sprite2D	RoomHost/Ch3NaveEntry/Geometry/EastSideGallery	0	0	true	false	0	true	true	1480.0,576.0	Platform	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/Geometry/EastSideGallery/CollisionShape2D	CollisionShape2D	RoomHost/Ch3NaveEntry/Geometry/EastSideGallery	0	0	true	false	0	true	false	1480.0,564.0	Platform	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/Geometry/EastAccessCorbel	StaticBody2D	RoomHost/Ch3NaveEntry/Geometry	0	0	true	false	0	true	false	0.0,0.0	Platform	-
CH3_NAVE_ENTRY	res://chapters/chapter_03_chapel_of_thirteen_echoes/scenes/rooms/ch3_nave_entry.tscn	RoomHost/Ch3NaveEntry/Geometry/EastAccessCorbel/Visual	Sprite2D	RoomHost/Ch3NaveEntry/Geometry/EastAccessCorbel	0	0	true	false	0	true	true	1680.0,516.0	Platform	-
